LaptopID,Company,Product,TypeName,Inches,ScreenResolution,RAM,OS,Weight,Price in Rs,SSD_GB,HDD_GB,Flash_GB,Has_SSD,Has_HDD,Has_Flash,Storage_Performance_Score,Storage_Class,GPU_Brand_intel,GPU_Brand_nvidia,GPU_Brand_other,Dedicated_GPU,GPU_Performance_Tier,GPU_Usage_Class,GPU_Strength_Score,CPU_Brand_intel,CPU_Brand_other,CPU_Performance_Tier,CPU_Usage_Class,CPU_Strength_Score,Overall_Performance_Score,Price_Raw
589,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,-0.8621763211399812,Windows,-0.8248915563469708,-0.5791661435628075,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,29.200000000000003,77652.0
590,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,1.4987674542268743,Windows,-0.16345543454998454,0.5920693794908191,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,2,2,2.498712169424574,True,False,4,3,0.9534251780106736,59.2,166038.12
591,Dell,Chromebook 11,Netbook,11.6,1366x768,-0.8621763211399812,Chrome OS,-1.1706422563772134,-1.1859720206809758,0,0,16,0,0,1,-1.6037390838907524,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,4.960000000000001,31860.0
592,MSI,GT80S 6QE,Gaming,17.3,Full HD 1920x1080,1.4987674542268743,Windows,3.6999328223096852,1.7536017330943017,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,253692.0
593,HP,Omen 17-AN010nv,Gaming,17.3,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,2.6175828048237073,0.5356965410481667,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,161784.0
594,Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,0.7117861957712558,Windows,-0.960185308532718,0.786147079953071,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,180684.0
595,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,Touchscreen 1366x768,0.7117861957712558,Windows,0.24242582200725737,-0.7365921965887474,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,67.44,65772.0
596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,1.0391556959899906,0.924968235803218,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,92.64,191160.0
597,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,Touchscreen 1366x768,-0.07519506268436271,Windows,0.24242582200725737,-0.5505432248308184,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,66.24,79812.0
598,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Full HD 1920x1080,0.7117861957712558,Windows,0.24242582200725737,-0.25000257814493326,512,0,0,1,0,0,1.0526669535634556,3,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,105.60000000000001,102492.0
599,Dell,Inspiron 3179,2 in 1 Convertible,11.6,Touchscreen 1366x768,-0.8621763211399812,Windows,-0.9752179476644677,-0.7451790722083441,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,28.0,65124.0
600,Samsung,Notebook Odyssey,Notebook,15.6,Full HD 1920x1080,1.4987674542268743,Windows,0.6934049959597477,0.8233568743046568,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,183492.0
601,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,Full HD 1920x1080,-0.8621763211399812,No OS,1.1443841699122381,-0.8510838715167036,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,57132.0
602,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1366x768,-0.07519506268436271,Windows,0.37771957419300434,-0.9512640870786654,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,65.03999999999999,49572.0
603,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-1.0052832259279667,1.2899104496360785,512,0,0,1,0,0,1.0526669535634556,3,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,108.4,218700.0
604,Lenovo,Thinkpad T470p,Notebook,14.0,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.5092061345802273,0.5013490385697797,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,159192.0
605,Dell,Latitude 5289,2 in 1 Convertible,12.5,Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-1.050381143323216,0.7818536421432726,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,180360.0
606,Dell,Precision 3520,Workstation,15.6,Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,0.03196887416276157,0.9149502142470218,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,190404.0
607,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.29874918673573153,0.13640682473691915,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,131652.0
608,HP,ProBook 450,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.09209943068976037,-0.651467636279812,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,72195.84
609,Acer,Aspire 1,Notebook,14.0,Full HD 1920x1080,-0.8621763211399812,Windows,-0.659532525897724,-1.1373130588365943,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,35532.0
610,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,1.4987674542268743,Windows,3.158757813566696,1.5389298426043834,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,237492.0
611,Dell,Vostro 3568,Notebook,15.6,1366x768,-0.8621763211399812,Linux,0.21236054374375798,-0.9426772114590687,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,True,False,2,2,-0.8925079675285653,65.84,50220.0
612,MSI,GS63VR 7RF,Gaming,15.6,4K Ultra HD 3840x2160,1.4987674542268743,Windows,-0.3588797432627303,1.6820444362643288,256,2048,0,1,1,0,2.9598302625049384,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,180.88000000000002,248292.0
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,0.24242582200725737,0.39401309332482076,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,151092.0
614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,-0.46868569191217196,Windows,0.5430786046422508,-0.8009937637357228,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,66.24,60912.0
615,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-0.058226960627736635,0.25089849966487543,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,140292.0
616,Acer,Swift SF114-31-P5HY,Notebook,14.0,1366x768,-0.8621763211399812,Windows,-0.659532525897724,-1.1086901401046052,0,0,128,0,0,1,-1.126948256655382,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,22.880000000000003,37692.0
617,Lenovo,Thinkpad P51,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,4.646692488049348,Windows,0.6934049959597477,5.403023871422907,1024,0,0,1,0,0,3.777185966337002,3,False,True,False,1,1,1,0.5432635467457632,True,False,1,1,-1.815474540298185,208.0,529092.0
618,Dell,Inspiron 7559,Gaming,15.6,Full HD 1920x1080,1.4987674542268743,Windows,0.8286987481454947,-0.350168482247529,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,68.24,94933.08
619,Dell,Vostro 3568,Notebook,15.6,1366x768,-0.8621763211399812,Linux,0.21236054374375798,-0.9728743907213172,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,65.03999999999999,47941.2
620,Dell,Inspiron 3567,Notebook,15.6,1366x768,-0.8621763211399812,Linux,0.31758901766600556,-1.0943786807386107,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,65.03999999999999,38772.0
621,Dell,Latitude 5580,Notebook,15.6,1366x768,-0.8621763211399812,Linux,-0.16345543454998454,-0.3644942530728895,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,93852.0
622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,-0.07519506268436271,Windows,1.4450369525472322,0.06341838197034703,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,126144.0
623,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Linux,0.21236054374375798,-0.7938380340527256,128,0,0,1,0,0,-0.9907223060167045,2,False,False,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,31.200000000000003,61452.0
624,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.29874918673573153,0.3797016339588262,512,0,0,1,0,0,1.0526669535634556,3,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,108.4,150012.0
625,MSI,GT62VR 7RE,Gaming,15.6,Full HD 1920x1080,1.4987674542268743,Windows,1.3548411177567339,1.637478551798622,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,244928.88
626,Acer,CB5-132T-C9KK (N3160/4GB/32GB/Chrome,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,-0.8621763211399812,Chrome OS,-1.185674895508963,-1.0657557620066216,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,40932.0
627,HP,ProBook 650,Notebook,14.0,1366x768,-0.07519506268436271,Windows,0.40778485245650375,0.000447960759971081,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,121392.0
628,Lenovo,ThinkPad T470,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows 7,-0.5843693302389759,0.4884687251403847,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,158220.0
629,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows,0.24242582200725737,-0.49759082517663866,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,67.03999999999999,83808.0
630,Fujitsu,LifeBook A557,Notebook,15.6,1366x768,-0.07519506268436271,Windows,0.24242582200725737,-0.46467446863485123,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,86292.0
631,HP,EliteBook 850,Notebook,15.6,1366x768,-0.8621763211399812,Windows 7,-0.23861863020873306,-0.274332059067124,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,100656.0
632,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.24242582200725737,-0.3215598749749059,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,2,2,2.498712169424574,True,False,4,3,0.9534251780106736,69.44,97092.0
633,Mediacom,SmartBook 140,Notebook,14.0,Full HD 1920x1080,-1.2556669503677904,Windows,-0.960185308532718,-1.2661161931305451,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,25812.0
634,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,No OS,0.24242582200725737,-0.9383837736492703,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,30.400000000000002,50544.0
635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,-0.46868569191217196,Windows,-0.809858917215221,-0.6936435070313978,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,66.24,69013.08
636,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.058226960627736635,0.9965255326331907,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,196560.0
637,Asus,ZenBook 3,Ultrabook,14.0,Full HD 1920x1080,1.4987674542268743,Windows,-1.4111644824852083,1.1110172075611469,512,0,0,1,0,0,1.0526669535634556,3,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,108.4,205200.0
639,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,1.4987674542268743,Windows,0.8737966655407442,0.508504768252777,256,1024,0,1,1,0,1.3251188548408106,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,119.44000000000001,159732.0
640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows,-0.3588797432627303,-0.4217400905368677,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,89532.0
641,Lenovo,Ideapad 320-15ISK,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows,0.24242582200725737,-0.779526574686731,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,2,2,2.498712169424574,True,False,2,2,-0.8925079675285653,67.03999999999999,62532.0
642,Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,15.6,1366x768,-0.07519506268436271,Windows,-0.058226960627736635,-1.0371328432746325,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,63.839999999999996,43092.0
643,Asus,VivoBook Pro,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.07325959975948633,-0.31065454293801803,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,67.03999999999999,97914.96
644,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,-0.07519506268436271,Windows,-1.2157401737724627,1.0666516835265638,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,201852.0
645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,-1.2556669503677904,Windows,-0.9301200302692186,-1.2518047337645506,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,26892.0
646,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-1.0052832259279667,0.9069644199207967,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,189801.36
647,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,1.4987674542268743,Windows,0.03196887416276157,1.8251590299242744,1024,0,0,1,0,0,3.777185966337002,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,211.60000000000002,259092.0
648,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,0.6934049959597477,-0.021019228289020718,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,119772.0
649,HP,17-AK091ND (A9-9420/8GB/1TB/W10),Notebook,17.0,1600x900,-0.07519506268436271,Windows,0.8437313872772447,-0.8626761536031593,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,64.64,56257.2
650,Lenovo,ThinkPad X1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,1.4987674542268743,Windows,-1.3510339259582098,1.8981474726908465,512,0,0,1,0,0,1.0526669535634556,3,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,108.4,264600.0
651,Asus,ROG GL553VE-FY022,Gaming,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,No OS,0.6934049959597477,0.06484952790694648,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,68.24,126252.0
652,Acer,Extensa EX2540,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.5430786046422508,-0.9641444005080605,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,48600.0
653,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,-0.8621763211399812,Windows,-0.915087391137469,-1.2160260853495644,0,0,32,0,0,1,-1.5356261085714138,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,7.520000000000001,29592.0
654,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.3588797432627303,-0.2929369562429169,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,99252.0
655,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,1.4987674542268743,Windows,-0.13339015628648515,2.111388217244165,256,0,0,1,0,0,-0.30959255282331777,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,280692.0
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,Full HD 1920x1080,-0.07519506268436271,Windows,-1.2608380911677117,0.12781994911732242,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,131004.0
657,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-1.0203158650597164,0.6587750915957197,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,171072.0
658,Asus,ROG G701VI,Gaming,17.3,IPS Panel Full HD 1920x1080,4.646692488049348,Windows,2.6476480830872067,2.3976174045640555,512,0,0,1,0,0,1.0526669535634556,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,109.2,302292.0
659,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,-0.07519506268436271,Linux,0.5430786046422508,-0.593477602928802,0,1024,0,0,1,0,-0.03714065154596318,1,False,True,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,67.03999999999999,76572.0
660,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,-0.07519506268436271,Windows,-1.2608380911677117,0.4668584214977331,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,156589.2
661,MSI,GL62M 7REX,Gaming,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.24242582200725737,0.09747965526141394,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,128714.4
662,HP,250 G6,Notebook,15.6,1366x768,-0.8621763211399812,No OS,-0.2686839084722321,-1.085934919712674,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,33.6,39409.2
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.058226960627736635,-0.08542079543599612,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,114912.0
664,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.24242582200725737,-0.2929369562429169,256,0,0,1,0,0,-0.30959255282331777,2,False,False,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,58.0,99252.0
665,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,1.4987674542268743,Windows,0.24242582200725737,0.016190566062565068,256,2048,0,1,1,0,2.9598302625049384,2,False,False,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,180.88000000000002,122580.0
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,1.9110487656314725,0.10349046819513172,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,129168.0
667,Dell,Alienware 17,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,4.646692488049348,Windows,3.579671709255688,2.8961857144972076,512,1024,0,1,1,0,2.6873783612275837,3,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,170.64000000000004,339915.96
668,Dell,Latitude E7470,Notebook,14.0,Full HD 1920x1080,-0.07519506268436271,Windows,-0.7196630824247228,0.15071828410291369,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,132732.0
669,Lenovo,Ideapad 320-15IAP,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.24242582200725737,-1.0085099245426434,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,1,1,-1.815474540298185,32.4,45252.0
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,-0.8621763211399812,Windows,0.24242582200725737,-0.8424969958971069,0,500,0,0,1,0,-0.8736531296865911,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,34.8,57780.0
671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,1920x1080,-0.46868569191217196,Windows,0.0019035958992621705,-0.8367724121507092,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,True,False,2,2,-0.8925079675285653,65.84,58212.0
672,MSI,GP72VR Leopard,Gaming,17.3,Full HD 1920x1080,-0.07519506268436271,Windows,0.9940577785947418,0.5196247721801548,128,1024,0,1,1,0,0.6439891016474235,2,False,True,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,93.84,160571.16
673,Toshiba,Satellite Pro,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.09209943068976037,-0.8954493955512868,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,29.200000000000003,53784.0
674,Dell,Latitude 3580,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.03196887416276157,-0.24141570252533653,0,1024,0,0,1,0,-0.03714065154596318,1,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,66.24,103140.0
675,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,0.09209943068976037,-0.5419563492112217,0,1024,0,0,1,0,-0.03714065154596318,1,False,False,False,1,1,1,0.5432635467457632,True,False,4,3,0.9534251780106736,68.24,80460.0
676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,IPS Panel Full HD 1920x1080,-0.07519506268436271,Windows,-0.058226960627736635,0.19222151626429784,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,135864.0
677,Acer,Aspire 3,Notebook,15.6,1366x768,-0.8621763211399812,Linux,0.09209943068976037,-1.0185279460988397,128,0,0,1,0,0,-0.9907223060167045,2,True,False,False,0,1,1,-0.7603688683734442,True,False,2,2,-0.8925079675285653,29.200000000000003,44496.0
678,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,-0.07519506268436271,Windows S,-1.1826683676826133,1.0650058656994743,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,4,3,0.9534251780106736,57.2,201727.8
679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,-0.07519506268436271,Windows,-0.20855335194523364,-0.43755425313629154,128,1024,0,1,1,0,0.6439891016474235,2,False,False,False,1,1,1,0.5432635467457632,True,False,3,2,0.03045860524105415,92.64,88338.6
680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,-0.07519506268436271,Windows,-1.1105116998502147,-0.1283551735339797,256,0,0,1,0,0,-0.30959255282331777,2,True,False,False,0,1,1,-0.7603688683734442,True,False,3,2,0.03045860524105415,56.0,111672.0
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,-0.8621763211399812,Windows,0.24242582200725737,-1.1086901401046052,128,0,0,1,0,0,-0.9907223060167045,2,False,False,False,1,1,1,0.5432635467457632,False,False,1,1,-1.815474540298185,28.8,37692.0
682,HP,Pavilion X360,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,-0.8621763211399812,Windows,-0.6144346085024752,-0.6077890622947966,128,0,0,1,0,0,-0.9907223060167045,2,False,True,False,1,2,2,2.498712169424574,True,False,2,2,-0.8925079675285653,31.200000000000003,75492.0
